sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
1.0,34,0.0,2.0,0,0,0,1,15.0,1.0,44.0,1
0.0,32,0.0,3.0,0,0,0,0,0.0,1.0,44.0,0
1.0,39,0.0,0.0,0,0,0,0,1.0,1.0,140.0,0
1.0,25,0.0,0.0,0,0,1,6,1.0,1.0,44.0,1
0.0,21,2.0,3.0,0,0,1,0,1.0,1.0,44.0,0
1.0,63,1.0,0.0,0,0,0,9,1.0,0.0,64.0,1
1.0,24,2.0,2.0,0,0,0,8,1.0,0.0,171.0,0
1.0,29,0.0,2.0,0,0,0,2,2.0,1.0,179.0,1
1.0,20,2.0,0.0,0,3,0,3,0.0,0.0,318.0,1
0.0,40,0.0,2.0,0,0,0,0,1.0,1.0,44.0,1
1.0,30,0.0,0.0,0,0,0,7,0.0,0.0,436.0,1
1.0,36,0.0,2.0,0,0,0,10,5.0,1.0,23.0,1
1.0,50,1.0,2.0,0,0,0,5,8.0,0.0,436.0,1
1.0,37,0.0,0.0,0,0,0,4,1.0,1.0,95.0,1
1.0,34,0.0,0.0,0,0,0,1,1.0,0.0,318.0,1
0.0,35,0.0,3.0,0,0,0,0,1.0,0.0,194.0,0
0.0,31,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,23,2.0,2.0,0,0,1,10,0.0,0.0,436.0,1
1.0,22,2.0,3.0,0,0,0,0,1.0,0.0,60.0,0
1.0,37,0.0,2.0,0,0,0,2,1.0,0.0,436.0,0
1.0,20,2.0,5.0,0,0,0,0,2.0,0.0,194.0,0
1.0,54,1.0,0.0,0,0,0,22,160.0,0.0,14.0,1
1.0,26,0.0,2.0,0,0,0,2,1.0,0.0,311.0,1
1.0,34,0.0,0.0,0,0,0,12,1.0,0.0,268.0,1
1.0,59,1.0,2.0,0,0,0,2,15.0,1.0,105.0,0
1.0,45,1.0,2.0,0,0,0,2,1.0,0.0,318.0,0
1.0,37,0.0,2.0,0,0,0,2,12.0,1.0,140.0,0
1.0,38,0.0,5.0,0,0,0,0,1.0,0.0,173.0,0
1.0,45,1.0,2.0,0,0,0,1,1.0,0.0,171.0,0
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,296.0,1
1.0,24,2.0,0.0,0,0,1,3,1.0,0.0,250.0,1
1.0,25,0.0,0.0,0,0,0,5,1.0,0.0,21.0,1
1.0,24,2.0,0.0,0,0,0,6,1.0,0.0,426.0,1
0.0,52,1.0,0.0,0,0,0,3,202.0,1.0,436.0,0
1.0,20,2.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,32,0.0,0.0,0,0,0,6,408.0,0.0,318.0,1
0.0,32,0.0,2.0,0,0,0,2,1.0,0.0,359.0,0
1.0,39,0.0,2.0,0,0,0,8,75.0,0.0,436.0,1
1.0,49,1.0,0.0,0,0,0,3,1.0,0.0,318.0,1
1.0,20,2.0,0.0,1,0,0,1,115.0,0.0,41.0,0
1.0,31,0.0,2.0,0,0,0,11,1.0,0.0,436.0,1
1.0,58,1.0,2.0,0,0,0,7,1.0,0.0,318.0,1
1.0,50,1.0,3.0,0,0,0,2,0.0,1.0,106.0,0
1.0,26,0.0,0.0,0,1,1,11,1.0,0.0,383.0,1
1.0,20,2.0,0.0,1,0,0,1,20.0,0.0,436.0,1
1.0,39,0.0,2.0,0,0,0,1,48.0,0.0,171.0,0
1.0,51,1.0,2.0,0,0,0,1,1.0,1.0,44.0,0
1.0,30,0.0,0.0,0,0,0,2,1.0,1.0,44.0,0
1.0,39,0.0,5.0,0,0,0,0,1.0,1.0,44.0,0
1.0,26,0.0,2.0,1,0,0,9,84.0,0.0,436.0,1
1.0,26,0.0,0.0,0,0,0,2,1.0,0.0,18.0,1
1.0,35,0.0,0.0,1,0,0,13,174.0,0.0,65.0,1
1.0,20,2.0,5.0,0,0,0,0,1.0,1.0,44.0,1
0.0,51,1.0,2.0,0,0,0,7,147.0,0.0,90.0,1
0.0,26,0.0,2.0,0,0,0,0,4.0,0.0,318.0,1
1.0,26,0.0,0.0,0,0,0,5,1.0,0.0,60.0,0
1.0,20,2.0,2.0,0,0,2,0,1.0,0.0,14.0,0
1.0,28,0.0,0.0,0,0,0,0,0.0,0.0,93.0,0
1.0,23,2.0,0.0,0,1,2,1,1.0,1.0,139.0,0
0.0,21,2.0,0.0,0,0,0,0,4.0,1.0,331.0,1
1.0,25,0.0,5.0,0,0,0,0,1.0,0.0,318.0,1
1.0,30,0.0,2.0,0,0,0,0,1.0,0.0,60.0,0
1.0,21,2.0,2.0,0,2,7,2,4.0,0.0,323.0,1
1.0,20,2.0,2.0,1,0,0,1,77.0,0.0,436.0,1
1.0,24,2.0,2.0,0,0,0,5,310.0,0.0,436.0,1
1.0,35,0.0,0.0,0,0,0,22,0.0,0.0,284.0,1
0.0,27,0.0,5.0,0,0,0,0,1.0,0.0,113.0,0
1.0,50,1.0,2.0,0,0,0,2,1.0,0.0,436.0,0
1.0,25,0.0,0.0,0,0,0,5,1.0,1.0,436.0,1
0.0,48,1.0,2.0,0,0,0,1,123.0,0.0,436.0,1
1.0,31,0.0,0.0,1,1,1,12,1.0,1.0,342.0,1
1.0,26,0.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,22,2.0,0.0,0,0,0,0,1.0,0.0,336.0,0
1.0,29,0.0,0.0,0,0,0,0,0.0,0.0,284.0,0
1.0,33,0.0,5.0,0,0,0,2,1.0,0.0,74.0,0
1.0,52,1.0,2.0,0,0,0,1,1.0,0.0,56.0,0
1.0,37,0.0,3.0,0,0,0,0,1.0,1.0,44.0,0
1.0,21,2.0,0.0,0,0,0,0,1.0,0.0,318.0,1
1.0,21,2.0,2.0,0,0,0,1,1.0,0.0,317.0,1
0.0,20,2.0,2.0,0,0,0,0,0.0,0.0,185.0,1
1.0,43,0.0,3.0,0,0,0,1,1.0,1.0,212.0,0
1.0,30,0.0,2.0,0,0,0,1,1.0,0.0,194.0,0
0.0,33,0.0,0.0,0,0,0,3,1.0,1.0,406.0,0
1.0,24,2.0,0.0,0,0,0,3,0.0,0.0,12.0,1
0.0,52,1.0,3.0,0,0,0,0,1.0,1.0,285.0,0
0.0,30,0.0,0.0,0,0,0,11,0.0,0.0,91.0,1
0.0,30,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,47,1.0,0.0,0,0,0,13,0.0,0.0,141.0,0
1.0,41,0.0,0.0,0,1,0,9,360.0,1.0,245.0,1
1.0,21,2.0,3.0,1,0,0,4,1.0,0.0,436.0,1
1.0,53,1.0,3.0,0,0,0,1,82.0,0.0,215.0,0
1.0,48,1.0,2.0,0,0,0,6,27.0,0.0,167.0,0
1.0,52,1.0,0.0,0,0,0,2,1.0,0.0,318.0,1
0.0,34,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,35,0.0,2.0,0,0,0,0,1.0,0.0,311.0,0
1.0,25,0.0,5.0,0,0,0,1,1.0,0.0,250.0,0
1.0,39,0.0,5.0,0,0,0,1,293.0,0.0,436.0,0
1.0,24,2.0,0.0,0,0,1,1,1.0,0.0,250.0,0
0.0,48,1.0,2.0,0,0,0,17,448.0,0.0,436.0,1
1.0,31,0.0,3.0,0,0,0,1,312.0,0.0,436.0,1
1.0,26,0.0,3.0,0,0,0,0,,1.0,,0
1.0,43,0.0,0.0,0,0,0,3,213.0,0.0,318.0,1
1.0,25,0.0,0.0,0,0,0,1,0.0,1.0,44.0,0
1.0,34,0.0,0.0,0,1,0,20,1.0,0.0,318.0,1
1.0,25,0.0,0.0,0,0,0,2,1.0,0.0,191.0,0
1.0,24,2.0,3.0,1,0,0,4,1.0,0.0,284.0,1
1.0,56,1.0,2.0,0,0,0,6,1.0,0.0,256.0,0
1.0,23,2.0,0.0,0,0,0,0,1.0,0.0,171.0,0
1.0,21,2.0,2.0,0,0,0,0,1.0,1.0,65.0,0
1.0,66,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,28,0.0,0.0,0,0,0,7,1.0,1.0,342.0,1
1.0,29,0.0,2.0,0,0,0,0,0.0,1.0,140.0,0
1.0,22,2.0,2.0,0,0,0,3,1.0,0.0,318.0,1
1.0,39,0.0,2.0,0,0,0,0,1.0,0.0,21.0,0
1.0,33,0.0,0.0,0,0,1,9,1.0,1.0,44.0,1
1.0,29,0.0,2.0,0,0,0,2,1.0,0.0,436.0,0
1.0,31,0.0,2.0,0,0,0,1,1.0,0.0,436.0,0
1.0,22,2.0,0.0,0,0,0,0,1.0,1.0,44.0,1
0.0,22,2.0,2.0,0,0,0,0,1.0,1.0,44.0,1
1.0,35,0.0,2.0,0,0,2,3,1.0,0.0,318.0,0
1.0,29,0.0,2.0,0,0,0,3,1.0,0.0,161.0,0
0.0,37,0.0,0.0,0,0,0,0,0.0,0.0,318.0,1
0.0,30,0.0,0.0,0,0,0,0,1.0,0.0,15.0,0
1.0,56,1.0,2.0,0,0,0,1,1.0,0.0,178.0,0
0.0,34,0.0,0.0,0,0,0,0,1.0,0.0,257.0,0
1.0,23,2.0,0.0,0,0,0,1,1.0,0.0,194.0,0
1.0,27,0.0,0.0,1,0,0,1,1.0,0.0,194.0,1
1.0,43,0.0,2.0,0,0,0,2,1.0,0.0,436.0,0
1.0,38,0.0,2.0,0,0,0,0,1.0,0.0,300.0,0
1.0,39,0.0,2.0,0,0,0,3,1.0,0.0,275.0,0
1.0,24,2.0,0.0,0,0,1,1,1.0,0.0,250.0,0
1.0,26,0.0,0.0,0,0,0,2,0.0,1.0,135.0,0
0.0,55,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,35,0.0,0.0,0,0,0,1,1.0,0.0,194.0,1
1.0,61,1.0,0.0,0,0,0,25,1.0,0.0,65.0,1
1.0,33,0.0,5.0,0,0,0,0,1.0,1.0,44.0,0
1.0,40,0.0,2.0,0,0,0,4,1.0,0.0,341.0,1
1.0,33,0.0,0.0,0,0,0,3,1.0,0.0,141.0,0
1.0,26,0.0,2.0,0,0,0,0,1.0,0.0,382.0,1
1.0,32,0.0,2.0,0,1,0,15,1.0,0.0,436.0,1
1.0,28,0.0,0.0,0,0,0,0,1.0,0.0,426.0,0
1.0,45,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,30,0.0,2.0,0,0,0,0,1.0,0.0,194.0,1
0.0,57,1.0,2.0,0,0,0,4,1.0,0.0,436.0,0
1.0,26,0.0,0.0,0,0,0,3,1.0,0.0,21.0,1
1.0,35,0.0,0.0,0,0,0,1,1.0,0.0,161.0,1
1.0,54,1.0,3.0,0,0,0,0,0.0,0.0,193.0,0
0.0,29,0.0,0.0,0,0,0,0,1.0,0.0,318.0,1
0.0,40,0.0,2.0,0,0,0,0,1.0,1.0,139.0,0
1.0,28,0.0,2.0,0,0,0,1,1.0,0.0,165.0,0
0.0,25,0.0,0.0,0,0,1,0,1.0,1.0,44.0,0
1.0,44,0.0,0.0,0,0,0,3,1.0,1.0,139.0,1
1.0,48,1.0,2.0,0,0,0,1,31.0,1.0,95.0,0
0.0,59,1.0,2.0,0,0,0,1,243.0,0.0,9.0,0
1.0,23,2.0,2.0,0,0,1,4,1.0,0.0,270.0,0
1.0,29,0.0,0.0,0,0,0,0,1.0,0.0,61.0,0
1.0,56,1.0,2.0,0,0,0,0,4.0,1.0,140.0,0
0.0,27,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
0.0,29,0.0,2.0,0,0,0,0,1.0,1.0,428.0,1
0.0,34,0.0,2.0,0,0,0,4,1.0,1.0,44.0,0
0.0,22,2.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,40,0.0,2.0,0,0,0,5,42.0,0.0,322.0,0
1.0,31,0.0,2.0,0,0,0,0,1.0,0.0,194.0,0
1.0,47,1.0,0.0,0,0,0,3,1.0,0.0,14.0,0
1.0,24,2.0,0.0,0,0,0,8,1.0,0.0,318.0,1
0.0,20,2.0,2.0,0,0,0,1,50.0,0.0,341.0,0
1.0,39,0.0,0.0,0,0,0,4,1.0,0.0,177.0,1
1.0,29,0.0,0.0,0,0,0,10,1.0,0.0,141.0,1
1.0,30,0.0,3.0,0,0,0,2,1.0,0.0,322.0,0
0.0,26,0.0,0.0,0,0,0,4,1.0,0.0,188.0,1
1.0,61,1.0,0.0,0,0,0,2,1.0,1.0,44.0,1
1.0,37,0.0,3.0,0,0,0,3,0.0,1.0,140.0,0
1.0,38,0.0,5.0,0,0,0,1,1.0,0.0,300.0,0
1.0,24,2.0,2.0,0,0,0,2,53.0,0.0,436.0,1
1.0,30,0.0,0.0,0,0,0,0,1.0,1.0,139.0,1
1.0,20,2.0,0.0,0,0,1,0,1.0,1.0,30.0,1
1.0,56,1.0,0.0,0,0,0,22,1.0,0.0,318.0,1
0.0,50,1.0,2.0,0,0,0,3,0.0,0.0,318.0,0
1.0,47,1.0,5.0,0,0,0,0,1.0,0.0,233.0,0
1.0,56,1.0,2.0,0,0,0,5,205.0,0.0,318.0,0
0.0,58,1.0,3.0,0,0,0,1,130.0,0.0,436.0,1
1.0,30,0.0,0.0,0,0,0,10,0.0,0.0,436.0,1
1.0,28,0.0,0.0,0,0,0,12,1.0,1.0,436.0,1
1.0,59,1.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,20,2.0,0.0,1,0,0,1,1.0,0.0,284.0,1
1.0,23,2.0,2.0,0,1,0,4,1.0,1.0,30.0,1
0.0,28,0.0,2.0,0,0,0,2,3.0,0.0,318.0,1
1.0,50,1.0,3.0,0,0,0,3,1.0,0.0,318.0,1
1.0,35,0.0,2.0,0,0,0,3,0.0,1.0,44.0,1
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,250.0,1
0.0,41,0.0,3.0,0,0,0,0,1.0,0.0,194.0,0
1.0,22,2.0,0.0,0,0,0,0,1.0,0.0,334.0,1
1.0,46,1.0,0.0,0,0,0,3,33.0,1.0,44.0,1
1.0,61,1.0,0.0,0,0,0,8,22.0,0.0,318.0,0
1.0,26,0.0,0.0,0,0,0,5,1.0,0.0,141.0,0
1.0,44,0.0,2.0,0,0,0,1,0.0,0.0,61.0,1
0.0,34,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,29,0.0,2.0,0,0,0,1,1.0,0.0,194.0,0
1.0,20,2.0,3.0,0,0,0,1,107.0,0.0,436.0,1
1.0,29,0.0,0.0,0,0,0,8,65.0,1.0,379.0,1
1.0,48,1.0,0.0,0,0,0,5,1.0,0.0,318.0,0
0.0,31,0.0,0.0,0,0,0,0,5.0,1.0,212.0,1
1.0,21,2.0,2.0,0,0,0,2,10.0,0.0,436.0,1
1.0,34,0.0,2.0,0,0,0,4,1.0,0.0,141.0,1
1.0,54,1.0,0.0,0,0,0,21,1.0,0.0,318.0,1
1.0,20,2.0,2.0,0,4,0,4,1.0,0.0,188.0,1
1.0,31,0.0,2.0,0,0,0,1,1.0,0.0,376.0,0
1.0,22,2.0,2.0,0,0,0,0,0.0,1.0,102.0,0
1.0,36,0.0,0.0,0,0,0,6,1.0,1.0,44.0,0
1.0,34,0.0,0.0,3,1,0,9,1.0,0.0,161.0,1
1.0,36,0.0,2.0,0,0,0,3,114.0,1.0,379.0,0
1.0,32,0.0,0.0,0,0,0,3,1.0,0.0,317.0,1
1.0,50,1.0,0.0,0,0,0,15,1.0,1.0,44.0,1
1.0,47,1.0,4.0,4,0,0,22,0.0,0.0,318.0,1
0.0,49,1.0,5.0,0,0,0,0,1.0,1.0,44.0,0
0.0,25,0.0,0.0,0,0,0,7,102.0,0.0,172.0,1
1.0,31,0.0,0.0,0,0,0,1,294.0,1.0,139.0,0
1.0,49,1.0,0.0,0,0,0,10,1.0,0.0,194.0,0
1.0,21,2.0,0.0,1,0,1,2,0.0,0.0,436.0,1
0.0,26,0.0,0.0,0,0,0,5,1.0,0.0,426.0,1
1.0,29,0.0,5.0,0,0,0,0,1.0,0.0,61.0,0
1.0,61,1.0,3.0,0,0,0,0,1.0,0.0,436.0,0
0.0,25,0.0,2.0,0,0,0,2,44.0,0.0,90.0,1
0.0,26,0.0,5.0,0,0,0,1,31.0,0.0,194.0,0
1.0,38,0.0,2.0,0,0,0,5,1.0,0.0,141.0,0
1.0,35,0.0,2.0,0,0,0,2,1.0,1.0,44.0,0
1.0,50,1.0,0.0,0,0,0,10,48.0,0.0,436.0,1
1.0,55,1.0,5.0,0,0,0,8,1.0,0.0,425.0,0
1.0,32,0.0,0.0,0,0,0,4,1.0,0.0,172.0,0
1.0,29,0.0,2.0,0,0,0,1,18.0,0.0,436.0,0
1.0,46,1.0,2.0,0,0,0,0,0.0,0.0,311.0,0
1.0,53,1.0,2.0,0,0,0,1,1.0,1.0,44.0,1
0.0,27,0.0,2.0,0,0,0,1,0.0,0.0,436.0,1
1.0,29,0.0,2.0,0,0,0,4,2.0,0.0,318.0,1
1.0,26,0.0,5.0,0,0,0,0,1.0,0.0,65.0,0
1.0,23,2.0,0.0,0,0,0,3,1.0,1.0,44.0,0
1.0,43,0.0,3.0,0,0,0,3,33.0,1.0,44.0,0
1.0,24,2.0,2.0,0,0,0,1,1.0,1.0,44.0,0
1.0,33,0.0,0.0,0,0,0,18,0.0,0.0,188.0,1
1.0,32,0.0,0.0,0,0,0,1,1.0,1.0,30.0,1
0.0,38,0.0,0.0,0,0,0,7,1.0,0.0,194.0,1
1.0,40,0.0,0.0,0,0,0,20,1.0,0.0,141.0,1
0.0,55,1.0,5.0,0,0,0,5,273.0,0.0,64.0,0
0.0,36,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,34,0.0,0.0,0,0,0,16,1.0,0.0,317.0,1
1.0,41,0.0,2.0,0,0,0,1,1.0,1.0,223.0,0
1.0,57,1.0,2.0,0,0,0,7,1.0,0.0,436.0,0
1.0,26,0.0,0.0,0,0,0,1,1.0,0.0,436.0,1
1.0,39,0.0,2.0,0,0,0,2,88.0,0.0,436.0,1
1.0,45,1.0,0.0,0,0,0,0,0.0,0.0,318.0,0
1.0,26,0.0,0.0,0,0,1,2,7.0,0.0,141.0,0
0.0,48,1.0,2.0,0,0,0,0,1.0,0.0,194.0,0
1.0,52,1.0,2.0,0,0,0,7,1.0,1.0,44.0,0
1.0,22,2.0,3.0,0,0,0,2,1.0,0.0,436.0,0
0.0,43,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,35,0.0,0.0,0,0,0,2,1.0,0.0,64.0,0
1.0,24,2.0,2.0,0,0,0,3,0.0,0.0,318.0,1
1.0,27,0.0,0.0,0,0,0,11,1.0,0.0,141.0,1
1.0,23,2.0,3.0,0,1,0,2,1.0,0.0,194.0,1
1.0,56,1.0,0.0,0,0,0,28,69.0,0.0,15.0,1
1.0,28,0.0,0.0,0,0,0,2,1.0,0.0,256.0,1
1.0,21,2.0,0.0,0,0,0,0,0.0,0.0,194.0,1
1.0,33,0.0,0.0,0,0,0,5,391.0,1.0,44.0,1
1.0,25,0.0,0.0,0,0,0,1,1.0,0.0,250.0,1
1.0,36,0.0,0.0,0,2,0,17,1.0,0.0,436.0,1
0.0,25,0.0,2.0,0,0,0,0,0.0,0.0,300.0,1
1.0,31,0.0,5.0,0,0,0,3,1.0,0.0,176.0,1
1.0,46,1.0,2.0,0,0,0,0,2.0,1.0,101.0,1
0.0,24,2.0,0.0,0,0,0,0,0.0,0.0,436.0,1
1.0,28,0.0,0.0,0,0,0,4,0.0,0.0,51.0,1
1.0,28,0.0,0.0,0,0,1,12,2.0,1.0,94.0,1
1.0,23,2.0,0.0,0,0,0,0,0.0,1.0,135.0,0
1.0,24,2.0,5.0,0,0,0,0,0.0,1.0,287.0,0
1.0,40,0.0,3.0,0,0,0,0,0.0,1.0,140.0,0
1.0,36,0.0,3.0,0,0,0,1,0.0,1.0,44.0,0
1.0,50,1.0,2.0,0,0,0,1,1.0,1.0,333.0,1
1.0,33,0.0,3.0,0,0,0,1,193.0,1.0,210.0,0
1.0,24,2.0,2.0,0,0,0,0,0.0,1.0,44.0,0
0.0,55,1.0,0.0,0,0,0,2,1.0,0.0,9.0,0
1.0,22,2.0,0.0,0,0,0,0,1.0,0.0,284.0,1
1.0,38,0.0,0.0,0,0,0,14,1.0,0.0,194.0,1
1.0,31,0.0,0.0,0,0,0,1,1.0,0.0,141.0,0
0.0,30,0.0,0.0,0,0,0,3,1.0,0.0,176.0,0
1.0,52,1.0,2.0,0,0,0,1,94.0,0.0,436.0,0
1.0,37,0.0,0.0,0,0,0,16,1.0,0.0,436.0,1
0.0,41,0.0,2.0,0,0,0,1,0.0,1.0,44.0,0
1.0,20,2.0,0.0,0,0,0,0,1.0,0.0,124.0,1
1.0,21,2.0,2.0,0,0,0,0,0.0,1.0,44.0,0
1.0,22,2.0,2.0,0,0,0,1,1.0,1.0,44.0,1
1.0,38,0.0,0.0,0,0,0,7,1.0,1.0,44.0,1
1.0,31,0.0,0.0,0,0,0,0,1.0,0.0,183.0,1
1.0,28,0.0,2.0,0,0,0,0,1.0,0.0,311.0,1
1.0,21,2.0,3.0,0,1,0,2,1.0,0.0,61.0,1
1.0,39,0.0,0.0,0,0,0,1,1.0,0.0,416.0,1
1.0,34,0.0,0.0,0,0,0,22,1.0,0.0,141.0,1
1.0,32,0.0,2.0,0,1,0,2,166.0,0.0,436.0,0
1.0,45,1.0,3.0,0,0,0,0,1.0,1.0,44.0,0
1.0,36,0.0,0.0,0,0,2,7,32.0,1.0,436.0,1
1.0,24,2.0,0.0,0,0,0,0,1.0,1.0,44.0,1
1.0,27,0.0,0.0,0,0,0,9,1.0,0.0,257.0,1
1.0,30,0.0,3.0,0,0,0,0,0.0,0.0,436.0,0
1.0,61,1.0,0.0,0,0,0,8,11.0,1.0,436.0,1
1.0,43,0.0,0.0,0,0,0,2,0.0,0.0,436.0,0
1.0,26,0.0,0.0,0,0,0,1,1.0,0.0,125.0,0
1.0,32,0.0,0.0,0,3,0,7,1.0,0.0,436.0,0
0.0,57,1.0,2.0,0,0,0,2,1.0,0.0,318.0,0
0.0,40,0.0,2.0,0,0,0,0,0.0,1.0,105.0,0
1.0,33,0.0,2.0,0,0,0,6,0.0,0.0,194.0,1
1.0,30,0.0,0.0,0,0,0,2,1.0,0.0,318.0,1
1.0,29,0.0,2.0,0,0,0,1,61.0,1.0,210.0,1
0.0,21,2.0,2.0,0,0,0,1,134.0,0.0,436.0,1
1.0,36,0.0,0.0,0,0,0,2,4.0,1.0,105.0,0
1.0,59,1.0,0.0,0,0,0,17,300.0,0.0,150.0,0
1.0,35,0.0,0.0,0,0,0,6,0.0,0.0,436.0,1
1.0,49,1.0,3.0,0,0,0,0,1.0,1.0,429.0,0
1.0,26,0.0,3.0,0,0,0,5,1.0,0.0,436.0,1
1.0,21,2.0,0.0,0,1,0,2,1.0,0.0,17.0,1
1.0,49,1.0,0.0,0,0,0,29,1.0,0.0,176.0,1
1.0,23,2.0,3.0,0,0,0,1,153.0,0.0,436.0,1
0.0,37,0.0,0.0,0,0,0,23,2.0,1.0,44.0,1
1.0,33,0.0,3.0,0,0,0,0,1.0,1.0,44.0,0
1.0,20,2.0,0.0,1,0,0,1,292.0,0.0,436.0,0
1.0,28,0.0,2.0,0,0,0,1,39.0,0.0,436.0,1
1.0,29,0.0,0.0,0,0,0,3,1.0,0.0,250.0,0
1.0,25,0.0,0.0,0,0,1,1,0.0,0.0,252.0,1
1.0,20,2.0,0.0,0,0,0,2,1.0,0.0,436.0,1
1.0,30,0.0,2.0,0,0,0,3,39.0,1.0,44.0,1
1.0,55,1.0,0.0,0,0,0,5,1.0,0.0,318.0,0
1.0,26,0.0,2.0,0,0,0,0,2.0,1.0,106.0,0
0.0,52,1.0,2.0,0,0,0,6,13.0,0.0,436.0,0
1.0,52,1.0,0.0,0,0,0,16,1.0,0.0,436.0,1
1.0,27,0.0,3.0,0,0,0,1,1.0,0.0,194.0,1
1.0,60,1.0,2.0,0,0,0,2,1.0,1.0,106.0,0
1.0,44,0.0,2.0,0,0,0,0,1.0,1.0,428.0,0
1.0,30,0.0,3.0,0,0,0,1,18.0,0.0,14.0,0
0.0,25,0.0,0.0,0,0,0,2,1.0,1.0,44.0,0
0.0,20,2.0,2.0,0,0,0,4,1.0,0.0,436.0,1
1.0,28,0.0,2.0,0,0,0,3,1.0,0.0,326.0,1
1.0,39,0.0,0.0,0,0,0,3,40.0,1.0,44.0,0
1.0,22,2.0,2.0,0,0,0,1,13.0,0.0,372.0,1
1.0,24,2.0,2.0,0,0,0,1,1.0,0.0,317.0,1
0.0,28,0.0,0.0,0,0,0,0,1.0,0.0,29.0,0
1.0,35,0.0,0.0,0,0,0,10,28.0,0.0,436.0,1
1.0,30,0.0,2.0,0,0,0,0,0.0,1.0,44.0,0
1.0,22,2.0,0.0,0,0,2,0,1.0,0.0,58.0,0
1.0,39,0.0,0.0,0,0,0,9,0.0,0.0,284.0,1
0.0,46,1.0,5.0,0,0,0,1,1.0,0.0,436.0,0
1.0,47,1.0,5.0,0,0,0,3,1.0,1.0,95.0,0
1.0,26,0.0,0.0,0,0,0,5,1.0,1.0,18.0,1
1.0,33,0.0,0.0,0,0,0,3,127.0,0.0,436.0,0
0.0,23,2.0,0.0,0,0,0,0,1.0,0.0,58.0,0
0.0,52,1.0,0.0,0,0,0,0,0.0,0.0,176.0,1
0.0,22,2.0,0.0,0,0,5,0,1.0,1.0,44.0,1
1.0,54,1.0,2.0,0,0,0,0,1.0,0.0,85.0,0
1.0,50,1.0,0.0,0,0,0,2,456.0,1.0,136.0,1
1.0,20,2.0,0.0,0,0,4,2,1.0,0.0,194.0,1
1.0,25,0.0,2.0,0,0,0,1,1.0,0.0,284.0,0
0.0,46,1.0,2.0,0,0,0,0,0.0,0.0,97.0,0
1.0,26,0.0,0.0,0,0,1,1,323.0,0.0,436.0,1
1.0,22,2.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,38,0.0,2.0,1,0,0,10,0.0,0.0,64.0,0
0.0,36,0.0,3.0,0,0,0,9,1.0,0.0,176.0,0
0.0,34,0.0,0.0,0,0,0,5,1.0,0.0,141.0,0
1.0,18,2.0,0.0,5,0,2,4,134.0,0.0,436.0,1
0.0,26,0.0,2.0,0,0,0,3,1.0,0.0,300.0,1
0.0,23,2.0,2.0,0,0,0,0,1.0,0.0,311.0,1
0.0,32,0.0,3.0,0,0,1,8,8.0,1.0,331.0,1
1.0,44,0.0,2.0,0,0,0,1,0.0,1.0,140.0,0
1.0,53,1.0,2.0,0,0,0,9,1.0,0.0,194.0,0
1.0,27,0.0,0.0,0,0,0,6,125.0,0.0,192.0,1
1.0,27,0.0,0.0,0,0,0,4,0.0,0.0,268.0,0
1.0,25,0.0,2.0,0,0,0,2,0.0,0.0,318.0,1
1.0,48,1.0,2.0,0,0,0,18,77.0,0.0,177.0,1
1.0,19,2.0,2.0,0,1,3,1,1.0,0.0,318.0,1
1.0,53,1.0,2.0,0,0,0,0,1.0,0.0,15.0,0
1.0,39,0.0,0.0,0,0,0,0,3.0,1.0,342.0,0
1.0,37,0.0,5.0,0,0,0,2,1.0,0.0,436.0,0
1.0,27,0.0,0.0,1,0,0,6,0.0,0.0,318.0,1
0.0,29,0.0,2.0,0,0,0,1,45.0,0.0,322.0,0
0.0,21,2.0,0.0,0,0,0,2,10.0,0.0,194.0,1
0.0,24,2.0,0.0,0,0,0,7,1.0,0.0,194.0,1
1.0,33,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
0.0,24,2.0,2.0,0,0,4,1,24.0,1.0,105.0,0
1.0,46,1.0,2.0,0,0,0,1,4.0,0.0,326.0,0
1.0,32,0.0,3.0,0,0,0,7,1.0,0.0,141.0,1
1.0,24,2.0,3.0,0,0,0,2,25.0,0.0,216.0,0
0.0,38,0.0,2.0,0,0,0,0,1.0,0.0,54.0,0
